"date" "mean" "modal" "median" "75q" "25q" "std"
"44" "2015-07-23" "5.14515465183121" "4.03666664483333" "4.03666664483333" "7.5016663495" "2.62888886366667" "2.69910312482619"
"45" "2015-07-24" "15.1519712139896" "29.3766664653333" "12.2705556615" "29.3766664653333" "4.70500011033333" "11.1392168195949"
"46" "2015-07-25" "5.46811468224494" "0.6422222135" "7.03055557633333" "8.30611110483333" "0.6422222135" "3.29575388802947"
"47" "2015-07-26" "0.0149189377020593" "0" "0" "0.000555555666666667" "0" "0.0433728537697029"
"48" "2015-07-27" "2.16886409967615" "2.19777772466667" "2.19777772466667" "2.5961110325" "1.06555553183333" "1.04692297241491"
"49" "2015-07-28" "1.68837269699892" "1.5961110055" "1.5961110055" "1.5961110055" "0.0966666663333333" "1.9557180626916"
"50" "2015-07-29" "22.3267863272863" "13.8261105915" "17.1049995466667" "30.1655552576667" "13.8261105915" "7.58157295865771"
"51" "2015-07-30" "4.4897099117702" "3.4483332675" "4.57999997583333" "4.82166657983333" "3.4483332675" "0.853013995363431"
"52" "2015-07-31" "3.09214547289408" "2.7566666125" "2.7566666125" "3.14611100866667" "2.14055552533333" "1.64606294643531"
"53" "2015-08-01" "16.0581759803743" "9.4322219575" "15.4322221746667" "23.0216663143333" "9.4322219575" "5.8439226236307"
"54" "2015-08-02" "1.26712813670917" "0.7616666705" "1.14222217966667" "1.28666660983333" "0.7616666705" "0.572446098761092"
"55" "2015-08-03" "9.5253185749889" "3.91722213083333" "7.28833315583333" "19.7511104425" "3.91722213083333" "6.26006781235433"
"56" "2015-08-04" "14.8802548080226" "14.8638886935" "14.9872219045" "16.4338890835" "14.8638886935" "2.10759641121994"
"57" "2015-08-05" "1.13653972362144" "1.0072222175" "1.0072222175" "1.07277775483333" "0.791666628833333" "0.762780138113026"
"58" "2015-08-06" "39.3637256938553" "24.7355548963333" "30.303888056" "56.8205547995" "24.7355548963333" "16.2106456976502"
"59" "2015-08-07" "4.06203378064493" "2.6172221615" "4.078333264" "4.98499991616667" "2.6172221615" "1.04707899925922"
"60" "2015-08-08" "0.253838400157067" "0.114444444833333" "0.114444444833333" "0.4388888675" "0.0544444436666667" "0.25029912334341"
"61" "2015-08-09" "17.5408032731401" "19.6277774631667" "19.6277774631667" "19.6277774631667" "8.021111016" "10.8241311919206"
"62" "2015-08-10" "40.696057792024" "42.178333391" "37.8577768871667" "42.178333391" "36.2477771703333" "8.12556793599527"
"63" "2015-08-11" "9.73538701822762" "9.752777585" "9.752777585" "10.2649997253333" "8.68833294883333" "5.37005960937534"
"64" "2015-08-12" "40.5924866951225" "43.2883326373333" "43.2883326373333" "45.2472215753333" "38.4383319356667" "4.54253898517895"
"65" "2015-08-13" "36.3172006031022" "17.8772216991667" "35.123888521" "48.3738882026667" "17.8772216991667" "14.9320536274494"
"66" "2015-08-14" "42.2022733009827" "35.6394435653333" "36.725554562" "50.5683320123333" "35.6394435653333" "13.9637713331965"
"67" "2015-08-15" "14.9784812483616" "9.5494444885" "9.5494444885" "21.1316665605" "9.5494444885" "8.3855700316079"
"68" "2015-08-16" "86.1697898604505" "58.6183323381667" "77.1566646173333" "121.481109497833" "58.6183323381667" "25.1094714916516"
"69" "2015-08-17" "10.99969302028" "5.4055553955" "7.23333311383333" "13.4733326895" "5.4055553955" "5.37900771916866"
"70" "2015-08-18" "21.0597037668169" "13.9255554515" "18.9233333058333" "25.2644438915" "13.9255554515" "6.45086394571126"
"71" "2015-08-19" "6.76167422444299" "6.16333311116667" "6.16333311116667" "8.03611092366667" "6.16333311116667" "1.16356473967518"
"72" "2015-08-20" "59.2592501790206" "33.8838880025" "49.0944428753333" "84.2727752486667" "33.8838880025" "20.7843115191904"
"73" "2015-08-21" "8.39994215613448" "4.768888786" "4.768888786" "8.24499977766667" "4.768888786" "6.04335103629529"
"74" "2015-08-22" "20.4119481548486" "8.13333331483333" "13.604443877" "36.3444441241667" "8.13333331483333" "11.5285230001"
"75" "2015-08-23" "7.17592914550127" "0.528333355333333" "0.528333355333333" "20.0616665403333" "0.528333355333333" "8.66069760557407"
"76" "2015-08-24" "12.1841979554417" "4.6222222475" "12.4494440941667" "16.8361105011667" "4.6222222475" "5.57209939978527"
"77" "2015-08-25" "78.2237107665515" "77.9427759461667" "77.9427759461667" "83.649998177" "75.3072198708333" "3.97573829877154"
"78" "2015-08-26" "20.7974891456948" "16.8438884358333" "16.8438884358333" "27.1672216223333" "16.8438884358333" "4.87366520350404"
"79" "2015-08-27" "26.4977467964082" "18.829444027" "18.829444027" "43.8083319541667" "18.829444027" "11.5565774792452"
"80" "2015-08-28" "6.12573793799705" "7.52777755933333" "5.76499984883333" "7.52777755933333" "2.43888883033333" "2.74920788352763"
"81" "2015-08-29" "3.83509951544664" "2.45277772616667" "2.45277772616667" "7.5233333085" "1.66888887416667" "2.86467929392603"
"82" "2015-08-30" "14.7433170467535" "3.709999864" "3.709999864" "34.5649993141667" "3.709999864" "14.1759622069916"
"83" "2015-08-31" "18.9155573038231" "3.74333323383333" "12.4105553006667" "32.0988879293333" "3.74333323383333" "14.4534410988035"
"84" "2015-09-01" "6.40326061275999" "10.7727777603333" "8.62500013816667" "10.7727777603333" "1.98555550033333" "4.3978108739403"
"85" "2015-09-02" "48.4790671677518" "20.883888303" "29.5666662226667" "71.8227761175" "20.883888303" "27.4815793551541"
"86" "2015-09-03" "10.5574298308365" "2.989999891" "11.5011107738333" "18.2233329781667" "2.989999891" "6.00967025741922"
"87" "2015-09-04" "5.38349397589985" "1.7638888565" "1.7638888565" "9.77388756183333" "1.7638888565" "3.82470810555014"
"88" "2015-09-05" "2.55926407080076" "0.0127777771666667" "0.0127777771666667" "8.9594445285" "0.0127777771666667" "3.96238729144251"
"89" "2015-09-06" "0" "0" "0" "0" "0" "0"
"90" "2015-09-07" "6.35777509579009" "2.36499982866667" "4.50222202033333" "10.0377775863333" "2.36499982866667" "3.90972191935526"
"91" "2015-09-08" "2.23488777025379" "4.0394444185" "1.579444368" "4.0394444185" "1.57833330116667" "1.37850403393752"
"92" "2015-09-09" "12.5070344229141" "0.0388888866666667" "1.27888885916667" "29.5438888433333" "0.0388888866666667" "14.0282693460241"
"93" "2015-09-10" "27.4707700214553" "29.042776574" "29.042776574" "39.8877767325" "17.7727778738333" "9.9019174502901"
"94" "2015-09-11" "22.4180580938775" "20.1927772053333" "20.1927772053333" "29.2511106221667" "20.1927772053333" "4.4581740920818"
"95" "2015-09-12" "1.13605230335532" "0.373888883" "0.373888883" "3.32944430216667" "0.31888889" "1.35939799163592"
"96" "2015-09-13" "6.60758245643646" "13.283333218" "5.40722212333333" "13.283333218" "2.01722218683333" "4.99948308128938"
"97" "2015-09-14" "31.2227201240989" "27.873332344" "27.873332344" "46.937221232" "25.1288883906667" "10.0117616448317"
"98" "2015-09-15" "0.867443581248622" "0.212222212333333" "0.212222212333333" "2.83777770466667" "0.044444443" "1.22156468044067"
"99" "2015-09-16" "0.978115819812696" "0.227222226333333" "0.227222226333333" "2.66277768283333" "0.227222226333333" "1.07378416486085"
"100" "2015-09-17" "0.281725436038148" "0.182222226666667" "0.255000005666667" "0.436111120333333" "0.182222226666667" "0.102655845052824"
"101" "2015-09-18" "0.25254576283243" "0.0305555563333333" "0.0394444501666667" "0.770555498166667" "0.0305555563333333" "0.321643461426735"
"102" "2015-09-19" "44.9788209168729" "29.4883328173333" "38.4422208368333" "71.2199993851667" "29.4883328173333" "18.6220182319834"
"103" "2015-09-20" "49.8474439128202" "54.8211101478333" "54.8211101478333" "54.8211101478333" "35.9755547723333" "9.01066614441322"
"104" "2015-09-21" "0.160818860318904" "0.137777773" "0.137777773" "0.137777773" "0.0349999991666667" "0.164261977814444"
"105" "2015-09-22" "11.1839972238326" "7.588333401" "7.588333401" "23.0933332913333" "7.588333401" "7.63973098822636"
"106" "2015-09-23" "6.02604511651101" "2.00111110716667" "2.00111110716667" "16.6061112698333" "1.48777772683333" "6.57546635941673"
"107" "2015-09-24" "44.4935109266202" "28.3444437906667" "34.4216663718333" "72.2688880005" "28.3444437906667" "18.7801462403573"
"108" "2015-09-25" "1.754566951266" "0.692777753166667" "0.692777753166667" "4.84222204316667" "0.692777753166667" "1.9301625305697"
"109" "2015-09-26" "6.36096040878763" "1.237222201" "7.56277760133333" "13.3977779745" "1.237222201" "5.56693561604062"
"110" "2015-09-27" "3.43952028872087" "1.28499994733333" "1.28499994733333" "9.548888358" "0.466666670166667" "3.97674346545084"
"111" "2015-09-28" "0.0206736553388" "0.0344444455" "0.0283333355" "0.0344444455" "0" "0.0152793584453621"
"112" "2015-09-29" "0" "0" "0" "0" "0" "0"
"113" "2015-09-30" "0" "0" "0" "0" "0" "0"
"114" "2015-10-01" "0" "0" "0" "0" "0" "0"
"115" "2015-10-02" "0" "0" "0" "0" "0" "0"
"116" "2015-10-03" "0" "0" "0" "0" "0" "0"
"117" "2015-10-04" "0" "0" "0" "0" "0" "0"
"118" "2015-10-05" "0" "0" "0" "0" "0" "0"
"119" "2015-10-06" "0" "0" "0" "0" "0" "0"
"120" "2015-10-07" "0" "0" "0" "0" "0" "0"
"121" "2015-10-08" "0" "0" "0" "0" "0" "0"
"122" "2015-10-09" "0.0142072609377185" "0" "0" "0.0316666716666667" "0" "0.0223668753468447"
"123" "2015-10-10" "0.353143507894622" "0" "0.199444453333333" "0.704999989" "0" "0.345693187647182"
"124" "2015-10-11" "4.93128685803375" "1.5827777385" "4.36944437683333" "5.89722208766667" "1.5827777385" "3.30027031714866"
"125" "2015-10-12" "0.0913340241372593" "0" "0" "0.322222219833333" "0" "0.142931154064647"
"126" "2015-10-13" "1.75320433131613" "0" "0.00166666683333333" "6.30499976983333" "0" "2.81616207282604"
"127" "2015-10-14" "3.38485737201742" "1.405555672" "1.405555672" "7.83944431266667" "1.405555672" "2.90123281186101"
"128" "2015-10-15" "10.081654626622" "15.2216664365" "11.5988887661667" "15.2216664365" "3.30388865866667" "5.87835349818032"
"129" "2015-10-16" "0.131259160865911" "0.218888892166667" "0.084999997" "0.218888892166667" "0.0550000003333333" "0.0998469284343866"
"130" "2015-10-17" "0.00195481481481481" "0" "0" "0" "0" "0.00435726011260205"
"131" "2015-10-18" "0.000640938204311111" "0" "0" "0.000555555666666667" "0" "0.0012234301567492"
"132" "2015-10-19" "0" "0" "0" "0" "0" "0"
"133" "2015-10-20" "0" "0" "0" "0" "0" "0"
"134" "2015-10-21" "1.56006732360249" "0.0388888886666667" "0.6466666935" "2.129444455" "0.0388888886666667" "2.01374555473807"
"135" "2015-10-22" "0.0024287160366" "0" "0" "0" "0" "0.00444282146901346"
"136" "2015-10-23" "7.82625002475579" "4.16055548066667" "5.26666677933333" "11.2438885686667" "4.16055548066667" "4.85085050723429"
"137" "2015-10-24" "0.002234074102" "0" "0" "0" "0" "0.00497972590522035"
"138" "2015-10-25" "0.00138311145688889" "0" "0" "0" "0" "0.00591367384904382"
"139" "2015-10-25" "0.00138311145688889" "0" "0" "0" "0" "0.00591367384904382"
"140" "2015-10-26" "0.000741777777777778" "0" "0" "0" "0" "0.0017772999207149"
"141" "2015-10-27" "0" "0" "0" "0" "0" "0"
"142" "2015-10-28" "8.37419330735341" "6.02555552633333" "6.02555552633333" "8.52666690933333" "6.02555552633333" "4.85611553386617"
"143" "2015-10-29" "10.5761499776155" "7.12222199083333" "10.9249997646667" "12.3849995386667" "7.12222199083333" "2.46918322162599"
"144" "2015-10-30" "4.00723090532438" "2.96333326466667" "3.93055541633333" "5.590000009" "2.96333326466667" "1.0905645722797"
"145" "2015-10-31" "0.0231367157298148" "0" "0" "0" "0" "0.0423237199482502"
"146" "2015-11-01" "0.838665808847941" "1.81611094766667" "1.23222225366667" "1.81611094766667" "0.00277777816666667" "0.823501676532372"
"147" "2015-11-02" "0.201115347937748" "0" "0.0116666666666667" "0.0911111095" "0" "0.338135991546534"
"148" "2015-11-03" "0" "0" "0" "0" "0" "0"
"149" "2015-11-04" "3.29219028393071" "0.0888888883333333" "1.719999928" "8.78444415383333" "0.0888888883333333" "3.7398383184758"
"150" "2015-11-05" "0" "0" "0" "0" "0" "0"
"151" "2015-11-06" "0.00777955701422222" "0" "0" "0.0266666716666667" "0" "0.0121218775746901"
"152" "2015-11-07" "0" "0" "0" "0" "0" "0"
"153" "2015-11-08" "0" "0" "0" "0" "0" "0"
"154" "2015-11-09" "0" "0" "0" "0" "0" "0"
"155" "2015-11-10" "0.00543733333333333" "0" "0" "0" "0" "0.0115568742435781"
"156" "2015-11-11" "0.0005144444856" "0" "0" "0" "0" "0.00200563291127593"
"157" "2015-11-12" "0" "0" "0" "0" "0" "0"
"158" "2015-11-13" "0.00123466666666667" "0" "0" "0" "0" "0.00481351860198075"
"159" "2015-11-14" "0" "0" "0" "0" "0" "0"
"160" "2015-11-15" "0.00176074074074074" "0.00333333333333333" "0.00333333333333333" "0.00333333333333333" "0" "0.00166404654841577"
"161" "2015-11-16" "0" "0" "0" "0" "0" "0"
"162" "2015-11-17" "0" "0" "0" "0" "0" "0"
"163" "2015-11-18" "0" "0" "0" "0" "0" "0"
"164" "2015-11-19" "0" "0" "0" "0" "0" "0"
"165" "2015-11-20" "0" "0" "0" "0" "0" "0"
"166" "2015-11-21" "0" "0" "0" "0" "0" "0"
"167" "2015-11-22" "0" "0" "0" "0" "0" "0"
"168" "2015-11-23" "0" "0" "0" "0" "0" "0"
"169" "2015-11-24" "0" "0" "0" "0" "0" "0"
"170" "2015-11-25" "0" "0" "0" "0" "0" "0"
"171" "2015-11-26" "0" "0" "0" "0" "0" "0"
"172" "2015-11-27" "0.0743409891690593" "0" "0.0188888881666667" "0.071666666" "0" "0.0965989394235238"
"173" "2015-11-28" "0.000381333371466667" "0" "0" "0" "0" "0.000700115938587939"
"174" "2015-11-29" "0" "0" "0" "0" "0" "0"
"175" "2015-11-30" "0.00190666666666667" "0" "0" "0" "0" "0.00350057934288176"
"176" "2015-12-01" "0.0111857793285333" "0" "0" "0" "0" "0.0205367349920442"
"177" "2015-12-02" "0.000514444444444444" "0" "0" "0" "0" "0.00200563275082531"
"178" "2015-12-03" "0" "0" "0" "0" "0" "0"
"179" "2015-12-04" "0" "0" "0" "0" "0" "0"
"180" "2015-12-05" "0.000439777821755556" "0" "0" "0.00166666683333333" "0" "0.000734562834953243"
"181" "2015-12-06" "0" "0" "0" "0" "0" "0"
"182" "2015-12-07" "0.00106567914555556" "0" "0" "0" "0" "0.00189758803383278"
"183" "2015-12-08" "0.0341328138557037" "0" "0.04" "0.04" "0" "0.039695408170332"
"184" "2015-12-09" "0" "0" "0" "0" "0" "0"
"185" "2015-12-10" "0" "0" "0" "0" "0" "0"
"186" "2015-12-11" "0.0173496270891482" "0" "0" "0.0466666598333333" "0" "0.0225535405797077"
"187" "2015-12-12" "0" "0" "0" "0" "0" "0"
"188" "2015-12-13" "0" "0" "0" "0" "0" "0"
"189" "2015-12-14" "0.00320933333333333" "0" "0" "0.01" "0" "0.00466845601162874"
"190" "2015-12-15" "0.00374422206175556" "0" "0" "0.0116666661666667" "0" "0.00544653178014407"
"191" "2015-12-16" "0" "0" "0" "0" "0" "0"
"192" "2015-12-17" "0" "0" "0" "0" "0" "0"
"193" "2015-12-18" "0.000356592610422222" "0" "0" "0.00111111116666667" "0" "0.000518717360561283"
"194" "2015-12-19" "0" "0" "0" "0" "0" "0"
"195" "2015-12-20" "0.00894518518518518" "0.0166666666666667" "0.0166666666666667" "0.0166666666666667" "0" "0.00831102590981896"
"196" "2015-12-21" "0.00452325925925926" "0" "0" "0.0133333333333333" "0" "0.00631284566033569"
"197" "2015-12-22" "0.00480333333333333" "0" "0" "0.015" "0" "0.00699858312697263"
"198" "2015-12-23" "0.0054675802298" "0" "0.00166666683333333" "0.00166666683333333" "0" "0.0102621066600246"
"199" "2015-12-24" "0.000279259287185185" "0" "0" "0" "0" "0.000622465792618295"
"200" "2015-12-25" "0.00307185176807407" "0" "0" "0" "0" "0.00684712284734922"
"201" "2015-12-26" "0.00715832088539259" "0" "0" "0" "0" "0.0130946315799979"
"202" "2015-12-27" "0" "0" "0" "0" "0" "0"
"203" "2015-12-28" "0.000558518434740741" "0" "0" "0" "0" "0.00124493127400372"
"204" "2015-12-29" "0" "0" "0" "0" "0" "0"
"205" "2015-12-30" "0.00195481475896296" "0" "0" "0" "0" "0.00435725998810891"
"206" "2015-12-31" "0.102354125326933" "0.0233333331666667" "0.0233333331666667" "0.023333335" "0.003888889" "0.16054688169771"
"207" "2016-01-01" "0.00158246908925926" "0" "0" "0" "0" "0.00352730570169547"
"208" "2016-01-02" "0.00195481473103704" "0" "0" "0" "0" "0.00435725992586234"
"209" "2016-01-03" "0.00251333333333333" "0" "0" "0" "0" "0.0056021915733455"
"210" "2016-01-04" "9e-04" "0" "0" "0" "0" "0.00376704535341659"
"211" "2016-01-05" "0.000837777777777778" "0" "0" "0" "0" "0.00186739719111517"
"212" "2016-01-06" "0" "0" "0" "0" "0" "0"
"213" "2016-01-07" "0" "0" "0" "0" "0" "0"
"214" "2016-01-08" "0.00236212349161481" "0" "0" "0.00777777783333333" "0" "0.00348147843621805"
"215" "2016-01-09" "0.000279259287185185" "0" "0" "0" "0" "0.000622465792618295"
"216" "2016-01-10" "0" "0" "0" "0" "0" "0"
"217" "2016-01-11" "0" "0" "0" "0" "0" "0"
"218" "2016-01-12" "0.000660000006" "0" "0" "0" "0" "0.00276249995095247"
"219" "2016-01-13" "0" "0" "0" "0" "0" "0"
"220" "2016-01-14" "0" "0" "0" "0" "0" "0"
"221" "2016-01-15" "0" "0" "0" "0" "0" "0"
"222" "2016-01-16" "0" "0" "0" "0" "0" "0"
"223" "2016-01-17" "0" "0" "0" "0" "0" "0"
"224" "2016-01-18" "0.00223407435333333" "0" "0" "0" "0" "0.00497972646543951"
"225" "2016-01-19" "2.72310943580829" "3.51666653216667" "3.51666653216667" "3.51666653216667" "0" "1.99656401526752"
"226" "2016-01-20" "1.07917058666724" "1.57611108733333" "0.970555537333333" "1.57611108733333" "0.934444457833333" "0.352078279146457"
"227" "2016-01-21" "0.0250541478323333" "0" "0.014444445" "0.0538888875" "0" "0.0217424937697432"
"228" "2016-01-22" "0.000279259287185185" "0" "0" "0" "0" "0.000622465792618295"
"229" "2016-01-23" "0.000279259287185185" "0" "0" "0" "0" "0.000622465792618295"
"230" "2016-01-24" "0.000279259287185185" "0" "0" "0" "0" "0.000622465792618295"
"231" "2016-01-25" "0.562476582164793" "0" "0.005" "0.1688888815" "0" "0.981830215507765"
"232" "2016-01-26" "2.50329713306623" "1.39333331183333" "1.39333331183333" "3.08555550316667" "1.39333331183333" "2.17069233163029"
"233" "2016-01-27" "0.063051751899" "0.003888889" "0.0161111108333333" "0.112777777333333" "0.003888889" "0.0593274610766468"
"234" "2016-01-28" "0" "0" "0" "0" "0" "0"
"235" "2016-01-29" "0.000750641996755556" "0" "0" "0" "0" "0.00153486308811523"
"236" "2016-01-30" "0" "0" "0" "0" "0" "0"
"237" "2016-01-31" "0.00739918422007407" "0" "0" "0" "0" "0.0151293623200444"
"238" "2016-02-01" "0.00496888888888889" "0" "0" "0.0166666666666667" "0" "0.00762414201539944"
"239" "2016-02-02" "0.00230088888888889" "0" "0" "0" "0" "0.00420898878227059"
"240" "2016-02-03" "0" "0" "0" "0" "0" "0"
"241" "2016-02-04" "0.000321703735874074" "0" "0" "0" "0" "0.000657798513320703"
"242" "2016-02-05" "0.00128681478264444" "0" "0" "0" "0" "0.00263119372438359"
"243" "2016-02-06" "0.00392837025048148" "0" "0" "0.00833333283333333" "0" "0.00453015166061547"
"244" "2016-02-07" "0.586146376874081" "0.7755555285" "0.493333310666667" "0.7755555285" "0.418333330833333" "0.232118302364306"
"245" "2016-02-08" "3.58267893165054" "3.81166659766667" "3.81166659766667" "5.60111102333333" "3.60833321133333" "2.15363011049713"
"246" "2016-02-09" "0" "0" "0" "0" "0" "0"
"247" "2016-02-10" "0.00256074074074074" "0" "0" "0.00833333333333333" "0" "0.00384483680324042"
"248" "2016-02-11" "0.00536172789105926" "0" "0" "0" "0" "0.0109633064284634"
"249" "2016-02-12" "0.0055948160137037" "0" "0" "0" "0" "0.00996233806711638"
"250" "2016-02-13" "0" "0" "0" "0" "0" "0"
"251" "2016-02-14" "0" "0" "0" "0" "0" "0"
"252" "2016-02-15" "0" "0" "0" "0" "0" "0"
"253" "2016-02-16" "0" "0" "0" "0" "0" "0"
"254" "2016-02-17" "0" "0" "0" "0" "0" "0"
"255" "2016-02-18" "0" "0" "0" "0" "0" "0"
"256" "2016-02-19" "0" "0" "0" "0" "0" "0"
"257" "2016-02-20" "0.00204419756211111" "0" "0" "0.00166666683333333" "0" "0.00325968859240963"
"258" "2016-02-21" "0" "0" "0" "0" "0" "0"
"259" "2016-02-22" "0" "0" "0" "0" "0" "0"
"260" "2016-02-23" "0" "0" "0" "0" "0" "0"
"261" "2016-02-24" "0.1994622914566" "0.367222211666667" "0.110555554666667" "0.367222211666667" "0.0866666665" "0.132913127856811"
"262" "2016-02-25" "0" "0" "0" "0" "0" "0"
"263" "2016-02-26" "0.0299146911971852" "0" "0" "0.0316666656666667" "0" "0.0463006708405049"
"264" "2016-02-27" "0.324624561626267" "0" "0" "0.817777785333333" "0" "0.433653880755617"
"265" "2016-02-28" "14.2712581892308" "17.1452775048333" "16.9311108656667" "17.1452775048333" "15.5938887853333" "5.84044329973685"
"266" "2016-02-29" "1.66465378853228" "0.374444468" "0.655000012333333" "3.0816663935" "0.374444468" "1.25661823611128"
"267" "2016-03-01" "3.91836986527311" "1.4911110185" "1.4911110185" "5.64222203616667" "0.925555567333333" "4.16816712827965"
"268" "2016-03-02" "0.00153392592592593" "0" "0" "0" "0" "0.00280599252151372"
"269" "2016-03-03" "1.34643984552974" "0.439444455" "0.441111132" "1.0777778105" "0.439444455" "1.74837434463346"
"270" "2016-03-04" "4.01961929081519" "0.1294444525" "2.864444281" "7.31777763483333" "0.1294444525" "4.05357282642248"
"271" "2016-03-05" "15.1348517258745" "20.0194438773333" "20.0194438773333" "20.0194438773333" "2.08277780583333" "8.9060145489254"
"272" "2016-03-06" "0.020192172889163" "0" "0.0022222225" "0.0122222215" "0" "0.029194727153939"
